,corpus,arch,seed,validation_loss,validation_ppl,test_loss,test_ppl,blimp_benchmark,blimp_acc,filter_target,z_validation_ppl,z_validation_loss,z_test_ppl,z_test_loss,full_same_seed_acc,blimp_delta_same_seed,full_all_seed_avg_acc,blimp_delta_all_seed_avg,field,linguistics_term,corpus_tokens
8580,binding-case,transformer,0,3.84406281,46.71488288,3.84705782,46.85500435,sentential_subject_island,0.369,False,-1.0558790016245967,-1.0607662260844068,-1.0625764514055958,-1.0679311712242647,0.38,-0.011,0.3818,-0.0128,syntax,island_effects,66135617
8581,binding-case,transformer,1,3.84451365,46.73594901,3.84800124,46.89922926,sentential_subject_island,0.389,False,-1.0494726937590273,-1.053889501893608,-1.0491105875876887,-1.0534776311974563,0.335,0.054,0.3818,0.0072,syntax,island_effects,66135617
8582,binding-case,transformer,2,3.84574723,46.79363701,3.84868026,46.93108541,sentential_subject_island,0.378,False,-1.0319295053257966,-1.0350735374111204,-1.0394108374318853,-1.0430747960349562,0.444,-0.066,0.3818,-0.0038,syntax,island_effects,66135617
8583,binding-case,transformer,3,3.84670067,46.83827302,3.85039902,47.01181802,sentential_subject_island,0.362,False,-1.0183554876039536,-1.0205305866692298,-1.0148288918287345,-1.0167427631583241,0.388,-0.026,0.3818,-0.0198,syntax,island_effects,66135617
8584,binding-case,transformer,4,3.84355736,46.69127693,3.84701228,46.85287072,sentential_subject_island,0.45,False,-1.0630576805352085,-1.0684759240753527,-1.0632261117670943,-1.0686288607080783,0.362,0.088,0.3818,0.0682,syntax,island_effects,66135617
8585,binding-case,lstm,0,3.97419047,53.20702697,3.97693992,53.35351795,sentential_subject_island,0.47,False,0.9184121352939696,0.9240887721719607,0.9161296478588787,0.9219101837564153,0.357,0.113,0.3968,0.0732,syntax,island_effects,66135617
8586,binding-case,lstm,1,3.97548389,53.27589057,3.97813296,53.41720917,sentential_subject_island,0.324,False,0.9393538755344124,0.9438174843600148,0.9355227296066189,0.940187993632804,0.386,-0.062,0.3968,-0.0728,syntax,island_effects,66135617
8587,binding-case,lstm,2,3.97323513,53.15622027,3.97596645,53.30160555,sentential_subject_island,0.46,False,0.902961582115307,0.9095168404701675,0.9003230513307965,0.9069962667206353,0.391,0.069,0.3968,0.0632,syntax,island_effects,66135617
8588,binding-case,lstm,3,3.97484875,53.24206329,3.97753882,53.38548135,sentential_subject_island,0.364,False,0.9290668427507529,0.9341296070586593,0.9258620541330204,0.9310855511665346,0.479,-0.115,0.3968,-0.0328,syntax,island_effects,66135617
8589,binding-case,lstm,4,3.97210836,53.09635937,3.97563338,53.2838553,sentential_subject_island,0.433,False,0.884757604711293,0.892330063528315,0.894918349563539,0.9018935122987151,0.371,0.062,0.3968,0.0362,syntax,island_effects,66135617
8590,binding-domain,transformer,0,3.84327769,46.67822084,3.8468883,46.84706237,sentential_subject_island,0.416,False,-1.0670280980756193,-1.072741768841661,-1.0649946727456623,-1.070528279728796,0.38,0.036,0.3818,0.0342,syntax,island_effects,66336878
8591,binding-domain,transformer,1,3.84313393,46.67151057,3.84696674,46.85073718,sentential_subject_island,0.351,False,-1.069068722313725,-1.0749345597867144,-1.063875744724855,-1.0693265501918918,0.335,0.016,0.3818,-0.0308,syntax,island_effects,66336878
8592,binding-domain,transformer,2,3.84422493,46.72245713,3.84739423,46.87076943,sentential_subject_island,0.408,False,-1.0535756370602076,-1.058293387547868,-1.0577762060154199,-1.0627772467787162,0.444,-0.036,0.3818,0.0262,syntax,island_effects,66336878
8593,binding-domain,transformer,3,3.84363675,46.69498406,3.84715796,46.85969645,sentential_subject_island,0.373,False,-1.0619303251036367,-1.0672649775455285,-1.061147772870806,-1.0663969897374528,0.388,-0.015,0.3818,-0.0088,syntax,island_effects,66336878
8594,binding-domain,transformer,4,3.84073877,46.55985892,3.84413385,46.71820203,sentential_subject_island,0.375,False,-1.1030225070667266,-1.1114682629027421,-1.1042308360294169,-1.1127274628358312,0.362,0.013,0.3818,-0.0068,syntax,island_effects,66336878
8595,binding-domain,lstm,0,3.97353053,53.17192497,3.97635818,53.32248903,sentential_subject_island,0.39,False,0.9077374542444737,0.9140226170781942,0.9066817776170463,0.9129977138329521,0.357,0.033,0.3968,-0.0068,syntax,island_effects,66336878
8596,binding-domain,lstm,1,3.97034574,53.00285264,3.97325659,53.15736089,sentential_subject_island,0.436,False,0.8563217743104247,0.8654445795579836,0.8564025787279036,0.8654802187493764,0.386,0.05,0.3968,0.0392,syntax,island_effects,66336878
8597,binding-domain,lstm,2,3.97314167,53.15125252,3.97550917,53.277237,sentential_subject_island,0.372,False,0.9014508662933134,0.9080912823056925,0.892903170188249,0.8999905695937366,0.391,-0.019,0.3968,-0.0248,syntax,island_effects,66336878
8598,binding-domain,lstm,3,3.96994424,52.98157643,3.97353125,53.171963,sentential_subject_island,0.411,False,0.8498515801422257,0.859320445136445,0.8608487160906272,0.8696881105724927,0.479,-0.068,0.3968,0.0142,syntax,island_effects,66336878
8599,binding-domain,lstm,4,3.9692359,52.94406067,3.97221136,53.10182841,sentential_subject_island,0.444,False,0.8384428634785203,0.8485160382220026,0.8394937186951608,0.8494669122239488,0.371,0.073,0.3968,0.0472,syntax,island_effects,66336878
8600,binding-reconstruction,transformer,0,3.84350181,46.68868323,3.84695554,46.85021219,sentential_subject_island,0.433,False,-1.0638464367382188,-1.0693232358240912,-1.0640355968047301,-1.0694981382950681,0.38,0.053,0.3818,0.0512,syntax,island_effects,66432796
8601,binding-reconstruction,transformer,1,3.84154677,46.59749451,3.84515643,46.76599944,sentential_subject_island,0.412,False,-1.0915773495440926,-1.0991437283757204,-1.0896771961484375,-1.0970611626083486,0.335,0.077,0.3818,0.0302,syntax,island_effects,66432796
8602,binding-reconstruction,transformer,2,3.84239364,46.63697291,3.8456161,46.78750136,sentential_subject_island,0.397,False,-1.0795717849510666,-1.0862263044216303,-1.0831301635701116,-1.090018849805859,0.444,-0.047,0.3818,0.0152,syntax,island_effects,66432796
8603,binding-reconstruction,transformer,3,3.84192967,46.61534012,3.84509206,46.76298907,sentential_subject_island,0.381,False,-1.0861504167515534,-1.0933033022984953,-1.090593811523381,-1.0980473345906323,0.388,-0.007,0.3818,-0.0008,syntax,island_effects,66432796
8604,binding-reconstruction,transformer,4,3.84438682,46.73002146,3.84807587,46.90272925,sentential_subject_island,0.359,False,-1.0512752892138415,-1.0558240572327968,-1.0480448898009875,-1.0523342722563644,0.362,-0.003,0.3818,-0.0228,syntax,island_effects,66432796
8605,binding-reconstruction,lstm,0,3.9712925,53.0530574,3.97455478,53.22641401,sentential_subject_island,0.392,False,0.8715892747424927,0.879885639346114,0.8774282837009979,0.8853689651480127,0.357,0.035,0.3968,-0.0048,syntax,island_effects,66432796
8606,binding-reconstruction,lstm,1,3.97296023,53.14160981,3.97566462,53.28551953,sentential_subject_island,0.336,False,0.8985184734466725,0.9053237531663566,0.8954250842192277,0.9023721205436475,0.386,-0.05,0.3968,-0.0608,syntax,island_effects,66432796
8607,binding-reconstruction,lstm,2,3.96841717,52.90073155,3.97167611,53.07341327,sentential_subject_island,0.417,False,0.8252662770687642,0.836027837537207,0.8308417077446176,0.8412666861323366,0.391,0.026,0.3968,0.0202,syntax,island_effects,66432796
8608,binding-reconstruction,lstm,3,3.97194791,53.08784044,3.97509217,53.25502533,sentential_subject_island,0.325,False,0.88216695857623,0.8898826977302178,0.8861400287055807,0.8936019768236231,0.479,-0.154,0.3968,-0.0718,syntax,island_effects,66432796
8609,binding-reconstruction,lstm,4,3.97108459,53.04202876,3.9735446,53.17267293,sentential_subject_island,0.351,False,0.8682354141530763,0.8767143596759186,0.8610648798024412,0.8698926374633297,0.371,-0.02,0.3968,-0.0458,syntax,island_effects,66432796
8610,det-adj-noun,transformer,0,3.84315848,46.6726567,3.84691834,46.84846971,sentential_subject_island,0.429,False,-1.06872017886346,-1.0745600952784982,-1.0645661574861514,-1.0700680559234803,0.38,0.049,0.3818,0.0472,syntax,island_effects,66292740
8611,det-adj-noun,transformer,1,3.84504771,46.76091537,3.8482132,46.9091708,sentential_subject_island,0.4,False,-1.0418803078560337,-1.045743411659079,-1.0460835283176917,-1.0502303263448096,0.335,0.065,0.3818,0.0182,syntax,island_effects,66292740
8612,det-adj-noun,transformer,2,3.84438348,46.72986549,3.84788227,46.89364995,sentential_subject_island,0.419,False,-1.051322720414437,-1.0558750027096802,-1.0508094091038414,-1.0553002951827317,0.444,-0.025,0.3818,0.0372,syntax,island_effects,66292740
8613,det-adj-noun,transformer,3,3.84443355,46.73220521,3.84771514,46.8858132,sentential_subject_island,0.351,False,-1.0506112007077233,-1.0551112781505558,-1.0531955893871914,-1.0578607880116722,0.388,-0.037,0.3818,-0.0308,syntax,island_effects,66292740
8614,det-adj-noun,transformer,4,3.8445518,46.73773188,3.84856367,46.92561419,sentential_subject_island,0.371,False,-1.0489305147207189,-1.053307594725037,-1.0410767470615008,-1.04486099754831,0.362,0.009,0.3818,-0.0108,syntax,island_effects,66292740
8615,det-adj-noun,lstm,0,3.97424197,53.20976712,3.97675872,53.34385127,sentential_subject_island,0.448,False,0.9192454276214093,0.9248743087166922,0.9131862795976154,0.9191341333728543,0.357,0.091,0.3968,0.0512,syntax,island_effects,66292740
8616,det-adj-noun,lstm,1,3.97271514,53.1285867,3.97562337,53.28332174,sentential_subject_island,0.376,False,0.8945580852772667,0.901585361870282,0.8947558880390566,0.9017401554314997,0.386,-0.01,0.3968,-0.0208,syntax,island_effects,66292740
8617,det-adj-noun,lstm,2,3.97281289,53.13378036,3.97570491,53.28766659,sentential_subject_island,0.394,False,0.8961375013783309,0.9030763559915919,0.8960788338270587,0.9029893781041021,0.391,0.003,0.3968,-0.0028,syntax,island_effects,66292740
8618,det-adj-noun,lstm,3,3.97294974,53.14105234,3.97673535,53.34260491,sentential_subject_island,0.399,False,0.8983489442333903,0.9051637477614174,0.9128067804866363,0.9187760964111324,0.479,-0.08,0.3968,0.0022,syntax,island_effects,66292740
8619,det-adj-noun,lstm,4,3.97260714,53.12284893,3.97575712,53.29044901,sentential_subject_island,0.38,False,0.8928132028009029,0.8999380230968677,0.8969260416292738,0.9037892544315028,0.371,0.009,0.3968,-0.0168,syntax,island_effects,66292740
8620,det-noun,transformer,0,3.84354448,46.69067581,3.84735465,46.86891444,sentential_subject_island,0.444,False,-1.0632404839159977,-1.0686723844772241,-1.058341024411289,-1.06338362687905,0.38,0.064,0.3818,0.0622,syntax,island_effects,66406785
8621,det-noun,transformer,1,3.84246516,46.64030877,3.84627295,46.8182435,sentential_subject_island,0.354,False,-1.0785573344489365,-1.0851354000783453,-1.0737696138095565,-1.0799556671654573,0.335,0.019,0.3818,-0.0278,syntax,island_effects,66406785
8622,det-noun,transformer,2,3.84290981,46.66105202,3.84587336,46.79953916,sentential_subject_island,0.398,False,-1.0722492158893113,-1.0783530928042842,-1.0794648225786379,-1.086077532357322,0.444,-0.046,0.3818,0.0162,syntax,island_effects,66406785
8623,det-noun,transformer,3,3.84243846,46.63906335,3.84591126,46.8013133,sentential_subject_island,0.389,False,-1.0789360724488404,-1.0855426588306658,-1.078924621871981,-1.0854968904724651,0.388,0.001,0.3818,0.0072,syntax,island_effects,66406785
8624,det-noun,transformer,4,3.84267473,46.6500842,3.84662986,46.83495651,sentential_subject_island,0.408,False,-1.0755845808345637,-1.081938800201082,-1.0686807370510216,-1.0744876752096244,0.362,0.046,0.3818,0.0262,syntax,island_effects,66406785
8625,det-noun,lstm,0,3.97062683,53.0177536,3.97333503,53.1615307,sentential_subject_island,0.368,False,0.8608532253767819,0.8697320837785318,0.857672227294889,0.8666819482862739,0.357,0.011,0.3968,-0.0288,syntax,island_effects,66406785
8626,det-noun,lstm,1,3.97165108,53.07208465,3.97474384,53.23647827,sentential_subject_island,0.347,False,0.8773755497410403,0.885355109136584,0.880492709487009,0.8882654336111215,0.386,-0.039,0.3968,-0.0498,syntax,island_effects,66406785
8627,det-noun,lstm,2,3.96962619,52.9647283,3.97248602,53.11641526,sentential_subject_island,0.362,False,0.8447279856453188,0.8544691849801115,0.8439352096022573,0.8536748040470583,0.391,-0.029,0.3968,-0.0348,syntax,island_effects,66406785
8628,det-noun,lstm,3,3.96741343,52.84765949,3.97080183,53.02703248,sentential_subject_island,0.418,False,0.8091268174043653,0.8207176540147378,0.8167194087527826,0.8278723962353243,0.479,-0.061,0.3968,0.0212,syntax,island_effects,66406785
8629,det-noun,lstm,4,3.9719305,53.08691648,3.97511506,53.25624426,sentential_subject_island,0.339,False,0.8818859780536811,0.8896171406186905,0.8865111757668991,0.8939526600094915,0.371,-0.032,0.3968,-0.0578,syntax,island_effects,66406785
8630,passive,transformer,0,3.84952688,46.97083523,3.85311007,47.13944269,sentential_subject_island,0.377,False,-0.9780427045441231,-0.9774220189394959,-0.9759689727011324,-0.9752084839510977,0.38,-0.003,0.3818,-0.0048,syntax,island_effects,66155000
8631,passive,transformer,1,3.84967685,46.97787976,3.85301256,47.1348462,sentential_subject_island,0.293,False,-0.9759004302892768,-0.975134506014971,-0.9773685393340648,-0.9767023728743954,0.335,-0.042,0.3818,-0.0888,syntax,island_effects,66155000
8632,passive,transformer,2,3.84829164,46.91285049,3.85148168,47.06274334,sentential_subject_island,0.36,False,-0.9956761329880275,-0.9962633036290582,-0.9993228472940288,-1.0001560153202167,0.444,-0.084,0.3818,-0.0218,syntax,island_effects,66155000
8633,passive,transformer,3,3.84750128,46.87578721,3.85078526,47.02997928,sentential_subject_island,0.389,False,-1.0069472483845323,-1.0083187728230918,-1.0092990432903968,-1.0108254248572963,0.388,0.001,0.3818,0.0072,syntax,island_effects,66155000
8634,passive,transformer,4,3.84796643,46.89759677,3.85166645,47.07144013,sentential_subject_island,0.368,False,-1.0003148600069516,-1.0012237762448144,-0.9966747969126268,-0.9973252712287668,0.362,0.006,0.3818,-0.0138,syntax,island_effects,66155000
8635,passive,lstm,0,3.97510815,53.25587604,3.9777658,53.39759986,sentential_subject_island,0.427,False,0.9332673641075534,0.9380862707422124,0.9295519701856695,0.9345629679218324,0.357,0.07,0.3968,0.0302,syntax,island_effects,66155000
8636,passive,lstm,1,3.97520447,53.26100595,3.97809958,53.41542621,sentential_subject_island,0.45,False,0.9348273935378602,0.9395554528779083,0.934979843333865,0.9396765998038668,0.386,0.064,0.3968,0.0532,syntax,island_effects,66155000
8637,passive,lstm,2,3.97419715,53.20738217,3.97730589,53.37304745,sentential_subject_island,0.407,False,0.9185201532618573,0.9241906631257277,0.9220761062560104,0.9275169782314194,0.391,0.016,0.3968,0.0102,syntax,island_effects,66155000
8638,passive,lstm,3,3.97578573,53.29197368,3.97818565,53.42002383,sentential_subject_island,0.422,False,0.9442448239001441,0.9484214911689739,0.9363797540359211,0.9409952237360582,0.479,-0.057,0.3968,0.0252,syntax,island_effects,66155000
8639,passive,lstm,4,3.97747445,53.38204487,3.98073006,53.55611897,sentential_subject_island,0.356,False,0.9716358906484353,0.9741797683304553,0.977818812284296,0.9799765170938534,0.371,-0.015,0.3968,-0.0408,syntax,island_effects,66155000
8640,full,transformer,0,3.84175205,46.60706096,3.8451736,46.76680224,superlative_quantifiers_1,0.872,False,-1.0886681477172462,-1.0960125644552852,-1.089432754826274,-1.09679811191803,0.872,0.0,0.8572,0.0148,semantics,quantifiers,66442068
8641,full,transformer,1,3.84052324,46.54982494,3.84415555,46.71921565,superlative_quantifiers_1,0.815,False,-1.1060738869355957,-1.114755771475282,-1.1039222029788773,-1.1123950108859235,0.815,0.0,0.8572,-0.0422,semantics,quantifiers,66442068
8642,full,transformer,2,3.84004974,46.52778884,3.84355068,46.69096524,superlative_quantifiers_1,0.934,False,-1.1127751671781687,-1.1219781317457613,-1.11252405595857,-1.121661840883185,0.934,0.0,0.8572,0.0768,semantics,quantifiers,66442068
8643,full,transformer,3,3.84151149,46.59585031,3.84473538,46.74631289,superlative_quantifiers_1,0.873,False,-1.0920773583920647,-1.0996818590417037,-1.0956714740643105,-1.1035118028621977,0.873,0.0,0.8572,0.0158,semantics,quantifiers,66442068
8644,full,transformer,4,3.8422842,46.63186952,3.84604287,46.80747308,superlative_quantifiers_1,0.792,False,-1.0811237495263366,-1.0878956077120254,-1.0770490553953431,-1.0834805770564602,0.792,0.0,0.8572,-0.0652,semantics,quantifiers,66442068
8645,full,lstm,0,3.97258902,53.12188637,3.97531843,53.26707614,superlative_quantifiers_1,0.835,False,0.8925204838392753,0.8996616362582169,0.8898093310592872,0.8970683629151509,0.835,0.0,0.7678,0.0672,semantics,quantifiers,66442068
8646,full,lstm,1,3.96926308,52.94549969,3.97235751,53.10958984,superlative_quantifiers_1,0.792,False,0.8388804761365979,0.8489306184799789,0.8418569650966155,0.8517059837667582,0.792,0.0,0.7678,0.0242,semantics,quantifiers,66442068
8647,full,lstm,2,3.97380352,53.18644232,3.97683525,53.34793396,superlative_quantifiers_1,0.721,False,0.9121522477301405,0.9181865708907354,0.9144294013484724,0.9203066010100212,0.721,0.0,0.7678,-0.0468,semantics,quantifiers,66442068
8648,full,lstm,3,3.97032976,53.00200598,3.97362685,53.1770468,superlative_quantifiers_1,0.823,False,0.8560643010764958,0.8652008344320633,0.8623966617727665,0.8711527375960463,0.823,0.0,0.7678,0.0552,semantics,quantifiers,66442068
8649,full,lstm,4,3.9723103,53.10708276,3.97531462,53.26687294,superlative_quantifiers_1,0.668,False,0.8880186373595552,0.8954102819718668,0.8897474595138659,0.8970099923193319,0.668,0.0,0.7678,-0.0998,semantics,quantifiers,66442068
8650,pp-mod-subj,transformer,0,3.89595914,49.20322346,3.89895344,49.35077342,superlative_quantifiers_1,0.908,False,-0.29916308703238065,-0.2691844056500591,-0.3026498304680583,-0.2728712605948332,0.872,0.036,0.8572,0.0508,semantics,quantifiers,63650020
8651,pp-mod-subj,transformer,1,3.89506149,49.1590762,3.89844275,49.32557678,superlative_quantifiers_1,0.924,False,-0.31258847361175196,-0.28287638389039027,-0.31032185338249524,-0.2806952184887628,0.815,0.109,0.8572,0.0668,semantics,quantifiers,63650020
